,Company Ticker,Current Price,Graham Intrinsic,Modern Intrinsic,Financial Intrinsic
3510,ARCB,100.8,94.58039999999998,54.68769999999999,114.23018019
3511,TAC,9.14,-125.94000000000001,-65.72,
3512,PACB,10.06,-2.21,-2.04,
3513,LESL,13.38,18.693,11.189,14.6777503
3514,BPT.AX,1.51,1.9126799999999997,1.3798400000000002,1.540350504
3515,BOOT,80.76,60.306,33.948,94.90602239999998
3516,KW,18.05,-12.7644,-4.567200000000001,15.538300800000004
3517,BAYERCROP.NS,4476.95,,,
3518,IIPR,88.27,,,
3519,PEL.NS,891.0,415.16,231.12,1068.6988800000001
3520,POST.VI,33.4,12.075000000000001,10.85,33.14024
3521,NUVA,44.4,-22.392,-13.176,
3522,BB,4.11,69.541,29.352999999999998,
3523,ASHM.L,270.2,489.99999999999994,322.0,282.359
3524,ZIP,21.98,-15.895000000000003,-7.48,10.522456
3525,CBZ,48.25,64.295,36.739999999999995,55.560064999999994
3526,NHI,58.01,117.99000000000001,70.38,63.80154
3527,UNFI,41.38,74.48,46.865,44.013543000000006
3528,NAVI,18.74,108.531,67.05300000000001,20.129970900000004
3529,RXO,20.96,,,
3530,BMA,20.41,292.2192,159.96959999999999,25.461928800000003
3531,ELK.OL,37.64,,,
3532,BTE.TO,6.17,4.1512,2.1856,8.47394544
3533,VLTSA.PA,17.6,,,
3534,CPE,41.82,-3731.715,-2041.2800000000002,
3535,APAM,36.0,233.68500000000003,127.98,44.861607
3536,AMR,158.42,,,
3537,FFBC,25.71,50.730000000000004,30.259999999999998,28.27352
3538,URBN,26.66,-0.10300000000000001,-0.024000000000000004,24.15396
3539,ELF.TO,921.0,4607.68,2632.96,1059.7664
3540,1U1.DE,12.37,4.7064,6.725700000000001,12.012085890000002
3541,XENE,39.53,-100.521,-52.488,
3542,PSM.F,9.67,20.296,13.392999999999999,10.0845927
3543,RLAY,19.56,527.956,256.168,
3544,TRMD,29.82,,,
3545,TCN,8.8,,,
3546,OMCL,55.1,29.151000000000003,16.748,63.24281799999999
3547,ENDURANCE.NS,1377.5,,,
3548,BFIT.AS,32.14,-148.64499999999998,-80.28999999999999,
3549,ESE,95.19,42.35,24.200000000000003,109.5743
3550,IMVT,18.43,,,
3551,HATSUN.NS,887.8,,,
3552,MFI.TO,26.21,20.238400000000002,12.6217,28.0084896
3553,3105.TWO,171.0,-16.862999999999996,33.726000000000006,162.724884
3554,AARTIIND.NS,543.8,,,
3555,THRM,71.23,142.74,78.08,88.93799999999999
3556,CRBN.AS,35.96,50.061,28.413,41.7555972
3557,137310.KS,28150.0,,,
3558,DY,82.29,51.895,28.89,98.75243999999999
3559,M04.SI,1.89,-54.13356,-28.546280000000003,
3560,EXPI,15.48,5.984999999999999,3.57,17.02701
3561,SCL,108.89,103.973,68.514,113.69285280000001
3562,QQ.L,337.2,537.6600000000001,325.48,366.8975360000001
3563,BATAINDIA.NS,1520.7,,,
3564,6952.T,1288.0,1896.384,1044.057,1583.2620678
3565,FCPT,28.6,,,
3566,CRS,49.34,-326.52479999999997,-179.8174,
3567,RELAXO.NS,788.55,,,
3568,SHAK,55.49,-169.29,-87.77999999999999,
3569,FTAI,24.65,-334.059,-171.40200000000002,
3570,NPO,113.86,168.113,108.779,119.6178834
3571,CZOO,3.16,384.3125,188.375,
3572,SBLK,22.91,-2.272,-0.861,19.333749
3573,BAVA.CO,226.3,,,
3574,HALKB.IS,8.99,42.3936,26.256800000000002,9.631987839999999
3575,CFP.TO,25.11,,,
3576,EVTC,36.45,20.4768,14.693400000000002,37.204515
3577,FUN,43.46,-44.516999999999996,-50.995999999999995,
3578,FROG,24.15,-105.264,-53.952,
3579,EE,22.75,,,
3580,INE.TO,15.31,-6.555000000000001,-3.9099999999999997,
3581,DEVYANI.NS,157.9,,,
3582,KAI,201.88,116.865,71.55,218.015712
3583,IRE.MI,1.66,3.2219999999999995,2.106,1.7376012
3584,SIX,27.75,-199.4752,-113.8176,
3585,3293.TWO,508.0,,,
3586,VTYX,42.79,,,
3587,TTEC,49.5,59.976,36.918,53.2789992
3588,GKOS,50.45,-66.15,-40.5,
3589,TRUP,57.1,28.290000000000003,12.88,
3590,CCOLA.IS,173.5,616.823,321.74899999999997,276.66204199999993
3591,SABR,6.83,-1411.306,-717.808,
3592,ITGR,70.43,58.14,34.68,77.46288000000001
3593,ERJ,12.32,-101.14999999999999,-57.12,
3594,WEBR,8.23,-3.9130000000000003,-2.314,
3595,VET,14.78,77.4928,42.9814,17.85671426
3596,OR,12.78,,,
3597,OPCE.TA,3551.0,,,
3598,KNOS.L,1445.0,991.5699999999998,558.7599999999999,1696.4182599999997
3599,GRI.L,255.4,572.2599999999999,325.17999999999995,296.07582199999996
3600,SJW,77.22,60.134000000000015,35.952000000000005,84.58992000000002
3601,WAFD,35.74,44.55,27.72,38.155986000000006
3602,WDFC,173.47,155.04000000000002,92.48,190.76992
3603,PSB.NS,29.25,,,
3604,LTR.AX,1.44,,,
3605,ODP,50.22,-200.255,-116.76500000000001,
3606,LMP.L,192.6,235.87000000000003,146.26,206.47792
3607,BEKN.SW,234.0,211.11,148.18,240.04168
3608,CCA.TO,69.2,96.628,70.64399999999999,70.44108119999997
3609,HEP,18.68,16.261,12.558,18.792950400000002
3610,GBDC,13.69,18.525000000000002,11.05,15.079350000000002
3611,ZFCVINDIA.NS,9957.35,,,
3612,LAZR,6.09,263.28299999999996,127.544,
3613,VRRM,15.64,-1.402,-0.756,
3614,ARNC,22.63,-31.790799999999994,-18.4804,
3615,KMT,28.41,2.484,1.5719999999999998,29.6490084
3616,GNS.L,2816.0,2318.3999999999996,1361.6,3139.76864
3617,MAHABANK.NS,28.2,72.527,38.766000000000005,38.240420400000005
3618,FUTR.L,1416.0,1355.644,802.6719999999999,1567.2575768
3619,FSR,6.72,-2336.334,-1172.402,
3620,FGEN,24.22,,,
3621,NXE,4.69,,,
3622,VSAT,30.8,-2.3080000000000003,-1.264,
3623,ROVI.MC,40.3,86.35000000000001,46.2,54.30645000000001
3624,BFSA.DE,49.46,63.14,35.42,58.629479999999994
3625,CPS.WA,17.91,66.75,38.27,20.442142999999998
3626,DGH.JO,17400.0,,,
3627,STRA,93.0,99.71499999999999,56.98,106.98771999999998
3628,KIND-SDB.ST,104.65,19.224,11.592,114.01822800000001
3629,3292.T,144100.0,,,
3630,KWS.F,63.4,54.23,35.089999999999996,66.688052
3631,NWL.AX,13.17,11.6886,6.421799999999999,16.04599794
3632,B,44.51,29.640000000000004,17.68,49.100480000000005
3633,PIK.JO,4779.0,91.05299999999998,51.053999999999995,5661.1633919999995
3634,EPC,43.72,-2.185,2.07,41.40579599999999
3635,MVV1.F,31.7,19.436,14.448,32.1957168
3636,INTA,34.01,-138.28799999999998,-74.6715,
3637,CARBORUNIV.NS,1011.8,876.915,479.68,1264.78125
3638,N91.L,200.8,167.31,130.13,202.17740399999997
3639,DBRG,13.93,,,
3640,KRP,15.92,-75.66,-51.1675,
3641,PSMT,72.3,110.88,63.35999999999999,83.09808
3642,SHO,10.52,-69.55199999999999,-38.736,
3643,WMK,84.14,,,
3644,FTCH,5.67,1970.4020000000003,958.416,
3645,DMP.F,38.4,,,
3646,IIFL.NS,471.75,319.4744,194.99220000000003,510.5088096
3647,TDW,45.28,-89.91000000000001,-58.32000000000001,
3648,LAURUSLABS.NS,340.05,1425.8400000000001,763.19,458.16078000000005
3649,TPH,22.34,18.541999999999998,16.256,22.217888000000002
3650,RVMD,24.58,,,
3651,TOWN,30.12,,,
3652,DARK.L,239.4,,,
3653,GFF,39.59,88.28280000000001,49.063900000000004,47.67609868
3654,EMAMILTD.NS,409.7,,,
3655,CENT,42.87,55.93,34.51,46.078585000000004
3656,SUNTV.NS,461.35,1490.9828,834.9764,547.5176495199998
3657,MFGP,6.48,,,
3658,NOS.LS,4.04,-2.7143999999999995,-0.8621999999999999,3.5629783200000005
3659,AMLX,34.1,,,
3660,JBGS,19.66,-10.045,-6.37,
3661,JDAN.CO,267.0,,,
3662,PAX,15.1,58.0992,31.689600000000002,19.08900288
3663,RNW,5.64,,,
3664,BOWL,13.57,,,
3665,BRG.AX,21.85,17.003999999999998,10.152000000000001,24.059289599999996
3666,PETS.L,370.0,265.82399999999996,171.962,388.96165719999993
3667,FTDR,27.33,81.089,44.147000000000006,34.622802199999995
3668,VERX,14.21,0.0,0.0,
3669,SZG.F,37.14,-420.65999999999997,-224.4375,
3670,TRN,27.35,-76.095,-45.39,
3671,ENTRA.OL,120.8,839.607,516.4110000000001,130.1524344
3672,WSBC,37.4,70.39500000000001,41.99,41.13538000000001
3673,ITCB,3.22,,,
3674,SIMO,65.84,42.18,27.36,69.13871999999999
3675,CRTO,34.61,-1.4384000000000001,2.4707999999999997,32.92867872
3676,IDR.MC,11.39,-14.84,-8.190000000000001,
3677,CMTG,16.16,,,
3678,SJ.TO,48.62,67.99600000000001,43.788000000000004,51.2069688
3679,LAND.SW,69.4,35.6832,21.3066,76.40305722
3680,STLC.TO,51.56,-390.9718,-200.4084,
3681,BANR,63.67,92.7,57.68,68.10978
3682,AVAV,88.24,55.675999999999995,31.247999999999994,104.54695439999999
3683,ESRT,7.9,-2.541,-1.8480000000000003,
3684,P55.F,21.4,,,
3685,PTEC.L,565.5,-2890.4399999999996,-1683.9199999999998,
3686,036460.KS,31650.0,,,
3687,HTH,33.71,228.69000000000003,130.68,38.800079999999994
3688,RDW.L,530.5,-188.85600000000002,6.221999999999998,494.1121878
3689,CRCT,9.51,-34.583999999999996,-14.871999999999996,7.2459376
3690,7LX.F,3.432,,,
3691,XNCR,36.95,,,
3692,NIACL.NS,102.5,,,
3693,XPRO,20.95,122.20800000000001,58.46400000000001,
3694,NEX,9.38,144.408,69.78399999999999,
3695,CHGG,16.95,-24.735,-13.77,
3696,COUR,13.41,,,
3697,GSAT,1.23,-2.6950000000000003,-1.54,
3698,IDCC,72.36,84.09599999999999,46.007999999999996,90.41382
3699,NTCT,29.9,2.4120000000000004,1.756,29.9823524
3700,RKLB,4.77,301.41008,142.90604,
3701,ARL.F,32.82,4.049999999999999,-2.1000000000000005,
3702,YELP,31.84,-1.431,-1.4580000000000002,
3703,HMY,3.31,,,
3704,0813.HK,4.42,75.25800000000001,47.804,4.6636576
3705,AVDX,10.73,168.2496,72.7398,
3706,BLMN,24.19,-8.6688,-6.0668999999999995,
3707,CSWI,139.56,98.15,57.38,156.09776000000002
3708,INSW,43.34,,,
3709,CRR-UN.TO,16.03,,,
3710,HLIO,66.68,44.385,29.589999999999996,69.46440799999999
3711,COFA.PA,13.22,7.912800000000001,6.2664,13.21491024
3712,MWA,13.76,13.68,8.16,15.20112
3713,TABAK.PR,17020.0,8349.38,7707.12,16849.6911
3714,SAVE,19.25,-768.366,-399.52799999999996,
3715,BEI-UN.TO,57.32,-113.975,-70.32499999999999,
3716,TPZ.TO,19.98,,,
3717,CPK,123.35,95.85,59.63999999999999,131.95989
3718,KAJARIACER.NS,1118.7,,,
3719,DQW1.F,7.43,,,
3720,NUS,42.54,80.2956,50.13029999999999,45.440819160000004
3721,PLAY,43.61,-116.75499999999998,-71.44,
3722,SAH,58.42,184.943,105.47900000000001,67.35307150000001
3723,BKE,42.2,65.17,39.900000000000006,45.562608000000004
3724,CVNA,10.84,1084.875,535.2049999999999,
3725,HTLF,49.9,120.83999999999999,72.08,54.84864
3726,TBS.JO,20923.0,210.62900000000002,122.00700000000003,23644.4693004
3727,4587.T,2063.0,4342.7976,2265.6137999999996,3283.0702263599997
3728,SUPN,38.67,28.036799999999996,20.508399999999998,39.334098759999996
3729,PEB,15.76,-118.98499999999999,-71.84,
3730,RAMCOCEM.NS,734.2,1402.7243999999998,786.6672,869.05048824
3731,IIFLWAM.NS,1922.25,,,
3732,CWK.L,3082.0,3187.86,2030.08,3260.330684
3733,COLBUN.SN,97.89,0.32299999999999995,0.189,121.7099373
3734,BYW.F,55.0,,,
3735,SMTC,32.31,28.665000000000003,16.835,36.0302215
3736,SLVM,44.32,,,
3737,XPEL,75.49,,,
3738,FIL.TO,22.04,,,
3739,CIXX,11.42,,,
3740,SDRL,43.29,,,
3741,MGPI,95.61,67.545,40.29,105.29673000000001
3742,ALHC,11.12,710.655,325.21500000000003,
3743,PIPR,156.1,343.71000000000004,205.02,171.66204000000002
3744,AKRO,44.25,52.164,19.151999999999997,
3745,HARL.TA,3371.0,,,
3746,OII,21.35,-344.025,-175.83499999999998,
3747,RELY,12.05,,,
3748,FA,13.46,5.08,3.09,14.241654
3749,RNST,37.22,70.11,41.82,40.88766
3750,PRK,129.28,151.13500000000002,100.455,134.532594
3751,GPRE,34.66,-107.415,-61.38000000000001,
3752,VCTR,30.05,94.752,55.296,33.70308479999999
3753,PDX.ST,194.35,,,
3754,042660.KS,24750.0,,,
3755,TFG.JO,10479.0,179.0048,107.70739999999999,11446.9274213
3756,MOMO,9.92,16.8668,12.5309,10.048209850000001
3757,GDRX,5.24,-24.990000000000002,-14.42,
3758,MCY,37.18,570.7109999999999,303.97299999999996,51.2537067
3759,OPL.WA,6.86,1.899,1.197,6.9819965999999996
3760,OERL.SW,5.76,5.3218000000000005,2.9634,7.17589026
3761,MSGE,57.8,,,
3762,TMDX,63.68,,,
3763,RYM.NZ,6.33,21.4484,12.3192,7.255382399999999
3764,ATUS,4.58,-5.615800000000001,0.7835999999999995,4.29068016
3765,DNUT,12.22,-11.1384,-6.641700000000001,
3766,CSTM,13.99,64.5216,33.5808,22.75443072
3767,SAFE,32.67,92.99899999999998,49.60699999999999,44.599145099999994
3768,SNEX,103.96,266.91,149.24,123.70216599999999
3769,BFH,40.68,,,
3770,AGYS,80.78,-9.546000000000001,-7.825500000000002,
3771,GOOS,19.48,25.551000000000002,14.178,23.392557599999996
3772,CLDX,43.57,,,
3773,NG,6.05,,,
3774,AKSEN.IS,31.22,,,
3775,ALFEN.AS,82.9,72.789,37.961999999999996,132.3096768
3776,SYAB.DE,8.16,,,
3777,DKL,47.08,144.87879999999998,83.93439999999998,53.22313744
3778,EFSC,54.67,86.125,52.0,59.620275
3779,AAT,26.43,4.0600000000000005,2.8000000000000003,27.126904000000003
3780,0200.HK,10.26,6.67,4.6000000000000005,10.565740000000002
3781,NMRK,8.73,11.115,6.63,9.60102
3782,9533.T,2484.0,,,
3783,NETC.CO,265.8,307.61359999999996,171.7368,317.23006536
3784,GLO.L,251.0,,,
3785,LILA,9.31,,,
3786,ALSO3.SA,17.47,25.446400000000004,14.483200000000002,20.232474879999998
3787,AIF.TO,58.78,33.124,17.992,74.28769919999999
3788,VPLAY-B.ST,258.6,,,
3789,DOOR,90.11,300.545,157.89000000000001,135.16215000000003
3790,CCS,63.85,222.277,134.101,69.5737364
3791,USAC,20.89,-2.73,-2.52,
3792,CWB.TO,28.42,38.513999999999996,27.342000000000002,29.053609199999997
3793,AG,7.31,11.231,5.918,10.930581199999999
3794,3532.TW,154.0,374.3396,196.4373,233.00021610000002
3795,LALPATHLAB.NS,1966.4,1330.784,745.4720000000001,2332.2376895999996
3796,PHR,,,,
3797,SCYR.MC,2.956,3.255,1.798,3.6065152
3798,WHIRLPOOL.NS,1291.8,,,
3799,FBC,,,,
3800,ENLT.TA,6720.0,,,
3801,PRESTIGE.NS,412.35,100.683,59.664,455.80726380000004
3802,NVEE,126.17,62.03999999999999,35.5575,144.53403525
3803,HBI,5.61,0.735,-0.21,
3804,GOGO,15.78,-86.64,-51.68,
3805,CARG,16.33,23.46,13.600000000000001,18.449284000000002
3806,VCT.L,1875.0,1705.0,1024.375,2051.0625
3807,EXN.PA,20.0,,,
3808,DRH,9.31,20.685,4.925,
3809,CEIX,,,,
3810,AMK,26.69,3.6509999999999994,1.9630000000000003,36.02034970000001
3811,ATRC,43.11,-54.32000000000001,-30.24,
3812,NOVA,17.01,39.39,14.14,
3813,ETWO,,,,
3814,WGO,64.59,178.255,101.86,74.22353
3815,MTX,61.1,,,
3816,KRYS,76.78,,,
3817,NA9.DE,127.4,,,
3818,RLJ,11.96,-661.1129999999999,-337.734,
3819,DIXON.NS,2704.55,,,
3820,EVCM,,,,
3821,DLEKG.TA,37900.0,70.605,-353.02500000000003,
3822,ARHS,13.88,38.525,22.424999999999997,
3823,VGR,12.68,15.899999999999997,9.6,13.81902
3824,C52.SI,1.2,1.044,0.60175,1.3650227500000003
3825,MNRL,32.5,-80.69700000000002,-43.401,
3826,SCHO.CO,548.0,794.1999999999999,501.59999999999997,581.93352
3827,BUKA.JK,284.0,3304.105,1613.305,
3828,7956.T,2140.0,1502.917,996.016,2229.5213436000004
3829,TBBK,34.87,51.675000000000004,30.209999999999997,39.070752000000006
3830,FORN.SW,1284.0,965.6999999999999,666.0,1322.56944
3831,PAYO,5.59,,,
3832,GOGL,9.73,,,
3833,SON.LS,0.9375,3.5665000000000004,1.8795000000000002,1.3755325500000002
3834,WPK.TO,40.96,27.8922,19.5286,41.95536604
3835,CAKE,37.74,-142.1064,-79.9632,
3836,RES,9.61,-32.625,-17.11,
3837,PAGE.L,460.2,-52.74,-31.319999999999997,
3838,LEN.F,67.5,,,
3839,ICFI,104.68,81.795,48.79,115.13579000000001
3840,ELTR.TA,172790.0,,,
3841,EXCL.JK,2250.0,3529.9888,1860.8044,3294.17697752
3842,TVE.TO,4.65,,,
3843,035900.KQ,73300.0,,,
3844,MONET.PR,84.2,-8.210999999999997,9.177000000000001,79.89336809999999
3845,TDCX,13.36,16.653,10.004,14.614746
3846,AAVAS.NS,2023.3,,,
3847,TWEKA.AS,42.42,,,
3848,HCC,38.36,33.74,14.945,
3849,SHB.L,412.6,-5758.28,-3505.04,
3850,PTVE,10.86,331.0656,169.0803,24.395845319999996
3851,CBE.PA,805.0,,,
3852,AGR.L,53.2,60.85999999999999,39.779999999999994,55.71086999999999
3853,PXT.TO,23.98,24.794999999999998,14.790000000000001,26.317500000000003
3854,HBM.HM,55.6,,,
3855,ALHE.TA,3650.0,,,
3856,GNE.NZ,2.87,1.8128799999999996,1.1429399999999998,3.050331677999999
3857,SKT,18.49,-8.76,-5.48,
3858,300459.SZ,3.68,,,
3859,NMIH,22.95,81.32520000000001,46.217600000000004,26.59121536
3860,SWTX,30.41,,,
3861,CTRE,19.91,25.585,15.129999999999999,22.160554000000005
3862,LFST,4.98,,,
3863,CNNE,24.23,,,
3864,BVN,7.39,-24.0408,-13.4779,
3865,SNT.JO,29100.0,283.7178,155.3064,36305.15850288
3866,EQB.TO,67.41,613.8299999999999,342.5275,80.59231775
3867,BDL.NS,832.6,,,
3868,RVLV,25.21,7.7490000000000006,7.257000000000001,24.998458499999998
3869,BCRX,10.31,-42.401,-24.198,
3870,FINEORG.NS,4764.05,,,
3871,QTWO,34.25,-204.845,-109.71,
3872,FIH-U.TO,13.77,199.30499999999998,108.14999999999999,17.640192
3873,GTII.CN,11.01,4.365,2.4299999999999997,13.826160000000002
3874,UE,15.63,9.405000000000001,6.215000000000001,16.245767999999998
3875,SGHC,3.99,,,
3876,RATNAMANI.NS,2154.15,,,
3877,BLUEDART.NS,6422.1,,,
3878,BAB.L,308.4,-1137.29,-716.87,
3879,NVA.TO,11.69,-23.108800000000002,-13.974400000000001,
3880,CSGS,60.68,-2.73,3.64,57.64486
3881,HIMS,9.61,-52.14,-27.28,
3882,ETL.PA,6.91,7.899400000000001,7.4422000000000015,6.80492924
3883,GMT.NZ,2.09,1.80796,1.3274800000000002,2.1236344359999997
3884,EXIDEIND.NS,179.85,,,
3885,GYC.DE,10.2,38.471399999999996,24.763199999999998,10.711675919999998
3886,SVS.L,1012.0,884.234,573.842,1062.5309246
3887,JEN.F,29.68,,,
3888,0041.HK,18.84,-2.16,-2.4,
3889,NS,17.19,-280.035,-148.68,
3890,ROIC,15.17,5.635000000000001,3.45,16.173324
3891,CBG.L,1002.0,1343.1,871.1999999999999,1051.9740000000002
3892,NABL,10.2,,,
3893,GBTC,10.67,,,
3894,ZETA,8.73,-249.48,-133.81499999999997,
3895,PLRX,31.73,,,
3896,MDRX,17.46,116.375,71.25,18.878400000000003
3897,PRME,19.72,,,
3898,DSEY,5.74,-26.470399999999998,-15.820199999999998,
3899,SILK,50.64,-302.256,-155.088,
3900,041510.KQ,114700.0,,,
3901,USIM5.SA,7.34,-97.175,-43.94,4.914181999999999
3902,HTGC,14.24,51.8,33.599999999999994,14.964599999999999
3903,ALG,155.26,103.726,65.008,165.50119039999998
3904,AG1.F,7.87,,,
3905,0045.HK,8.74,4.2299999999999995,2.94,8.983692
3906,BDMN.JK,2880.0,3029.0779999999995,1798.0639999999996,3181.3501016000005
3907,081660.KS,37950.0,,,
3908,AUR,1.68,,,
3909,PCRX,39.95,214.785,116.55,51.234048
3910,BLDP,6.14,-1.7976,-1.4763,
3911,GPE.L,582.0,,,
3912,ARVN,33.86,144.658,64.024,
3913,RADICO.NS,1137.2,398.25,247.79999999999995,1216.6413599999998
3914,SES.TO,8.03,-55.400000000000006,-28.8,
3915,KYMR,33.2,36.423,13.509,
3916,5105.T,1536.0,1074.6024,745.9987,1579.48278488
3917,NS8U.SI,0.205,-0.09024000000000001,-0.0011200000000000047,0.190469328
3918,TASK,18.41,-26.426999999999996,-15.110999999999999,
3919,BRP,29.8,-33.233999999999995,-18.211999999999996,
3920,MAHINDCIE.NS,397.85,114.45199999999998,61.131,540.1427169
3921,SAP.JO,4781.0,-282.53499999999997,-154.10999999999999,
3922,TNET.BR,15.28,49.413000000000004,32.214,15.993213599999999
3923,RWS.L,374.2,437.7099999999999,265.33,406.7184419999999
3924,ALM.MC,9.05,-1.5203999999999995,0.39480000000000015,8.41965432
3925,ZUGN.SW,1720.0,,,
3926,NHH.MC,3.62,-80.61449999999999,-43.3735,
3927,BRG.OL,176.6,115.92099999999999,71.188,190.1924024
3928,RENE.LS,2.52,2.7885,1.8479999999999999,2.6253711
3929,TRMK,29.92,67.05,41.72,31.981658
3930,ATSG,24.94,5.130000000000001,4.050000000000001,25.202987999999998
3931,VCYT,24.35,,,
3932,PHP.L,110.5,126.15,87.0,113.8047
3933,ENRG.TA,1128.0,,,
3934,004990.KS,31450.0,,,
3935,HEES,49.62,11.017,6.141,60.1800129
3936,BUR,8.25,,,
3937,HLMN,9.37,,,
3938,GVA,41.0,-71.55,-44.52,
3939,OLT.OL,179.0,,,
3940,SVI.TO,6.33,,,
3941,MRTN,22.07,25.365000000000002,15.129999999999999,24.279200000000003
3942,BATRK,33.61,,,
3943,IDFC.NS,90.8,117.4932,48.1041,
3944,001040.KS,83300.0,,,
3945,PAM,32.9,-137.934,-84.97200000000001,
3946,EAT,40.2,3.6864,2.2832,43.39371856
3947,PFV.F,165.4,56.128,36.864,172.8844416
3948,IMO1.F,11.88,,,
3949,INDIAMART.NS,4791.75,,,
3950,ATGE,40.11,-139.37,-79.64,
3951,ESTE,13.72,-35.325,-18.900000000000002,
3952,UDMY,11.67,33.115,11.635,
3953,5301.T,1199.0,269.114,147.702,1485.5798328
3954,LRN,41.6,76.63000000000001,42.660000000000004,49.82688
3955,PFS,23.89,43.855000000000004,26.85,25.769556000000005
3956,SBH,16.3,70.349,38.007,21.086407199999996
3957,SANOMA.HE,9.48,,,
3958,DATA.L,1230.0,787.35,443.45000000000005,1445.3393
3959,ENJSA.IS,28.26,53.452000000000005,29.256,35.2255488
3960,VRTV,132.13,77.584,44.512,151.14711040000003
3961,FBK,38.07,,,
3962,INT,29.64,25.345000000000002,16.44,31.028445
3963,OXM,114.06,-164.445,-98.08999999999999,
3964,IMKTA,94.05,397.5,227.9,107.65518999999999
3965,SYBT,60.16,85.5,51.0,66.165
3966,NWBI,14.15,19.35,12.04,15.229310000000002
3967,ENGH.TO,41.76,-4.625,2.7750000000000004,39.510450000000006
3968,WUW.F,17.3,99.68,56.00000000000001,20.405504
3969,NATIONALUM.NS,76.7,87.45000000000002,50.60000000000001,86.74184000000001
3970,HKD,9.22,,,
3971,DOKA.SW,397.0,943.531,521.568,483.73150139999996
3972,MEI,48.55,122.43000000000002,69.96000000000001,55.84239
3973,LKFN,69.65,100.60499999999999,60.010000000000005,76.61159
3974,LIF.TO,36.35,88.821,54.172999999999995,39.354675199999996
3975,TLRY,2.84,,,
3976,DK,26.86,-71.862,-58.645999999999994,
3977,NWH-UN.TO,9.64,44.555,25.935000000000002,10.817887500000001
3978,AJB.L,342.0,166.25,109.25,357.38999999999993
3979,MTRN,85.85,56.55,33.06,95.939424
3980,AIR,51.41,5.379,3.102,58.834515599999996
3981,VZIO,9.04,8.097999999999999,4.104,31.714166400000003
3982,COHU,36.05,82.6652,43.3401,54.78082424999999
3983,004170.KS,219000.0,,,
3984,TTML.NS,66.4,,,
3985,TFI.PA,7.53,-0.4649999999999999,0.62,7.176965
3986,REDINGTON.NS,181.05,602.457,341.736,210.3588354
3987,SNDX,25.42,,,
3988,FRU.TO,15.57,1.8599999999999997,0.6,
3989,CTOS,7.02,,,
3990,FLNG,32.75,,,
3991,USM,21.47,78.86200000000001,46.636,23.7752424
3992,RRRP3.SA,44.58,,,
3993,ROCK,55.65,95.06,52.92,66.74976
3994,ALGT,90.98,-3035.849,-1549.632,
3995,EVGO,6.32,,,
3996,008930.KS,31850.0,,,
3997,AMPL,14.66,-29.83,-20.139999999999997,
3998,0778.HK,6.82,15.9467,10.0716,7.236032580000001
3999,CVAC,8.9,612.1136,298.1643,
4000,NBTB,40.61,56.425,36.599999999999994,42.625275
4001,EVEX,6.26,,,
4002,FBNC,42.02,78.546,48.018,45.410431800000005
4003,IRWD,11.17,101.4156,52.522800000000004,19.272353760000005
4004,GCMG,9.3,5.3256,3.2403,10.08496587
4005,CTKB,12.73,,,
4006,CJT.TO,130.62,,,
4007,UPWK,12.5,-43.377,-22.211000000000002,
4008,KN,16.09,11.549999999999999,6.6,18.56445
4009,COMP,3.7,165.3135,78.75450000000001,
4010,ELGIEQUIP.NS,442.7,,,
4011,FN.TO,38.1,164.42800000000003,93.32400000000001,44.2308492
4012,ARCO,8.15,-68.3426,-36.1788,
4013,FORG,19.79,100.71239999999999,46.973699999999994,
4014,MLKN,22.92,-17.125,-9.25,
4015,WRBY,14.33,,,
4016,ANZFF,0.5231,,,
4017,LNN,156.22,218.28599999999997,120.19799999999998,192.1391562
4018,EGO,9.04,20.301000000000002,11.993,10.0680565
4019,COMM,8.42,-180.16,-98.88,
4020,VRNA,22.42,,,
4021,EIF.TO,53.24,24.414,14.351999999999999,59.31247920000001
4022,XHR,14.24,,,
4023,SEAT,8.49,,,
4024,JSL.NS,257.35,,,
4025,BBIO,11.41,407.78799999999995,193.224,
4026,RCH.TO,40.92,68.226,38.678,47.588797
4027,2400.HK,27.05,,,
4028,BTS.VI,41.6,,,
4029,DHT,10.38,29.784999999999997,19.32,10.920630000000001
4030,TCBK,50.85,62.099999999999994,38.64,54.397944
4031,ADUS,106.56,80.46499999999999,45.98,122.554465
4032,SSU,4.5,,,
4033,MINERA.SN,11000.0,,,
4034,SPT.L,223.0,172.06200000000004,113.25600000000001,232.95028680000001
4035,SWI,10.03,12.815999999999999,7.728000000000001,10.986806399999999
4036,HAIN,18.43,2.0589999999999997,1.827,17.9894859
4037,QLT.L,94.22,-74.97000000000001,-24.010000000000005,83.01398700000001
